txn_id,user_id,merchant_id,txn_timestamp,txn_date,txn_hour,txn_day_of_week,amount,merchant_category,payment_mode,device_id,is_new_device,is_fraud,fraud_type
TXN-00175,USR-0242,MRC-0148,2023-06-06 01:58:58,2023-06-06,1,TUE,7450.54,CRYPTO_EXCHANGE,UPI_ID,DEV-74192,True,False,
TXN-00176,USR-0497,MRC-0278,2024-01-30 23:46:28,2024-01-30,23,TUE,9839.85,FOOD,UPI_QR,DEV-84506,False,False,
TXN-00177,USR-0164,MRC-0272,2023-07-08 01:48:08,2023-07-08,1,SAT,52546.47,FUEL,UPI_QR,DEV-64224,True,False,
TXN-00178,USR-0117,MRC-0115,2024-01-29 14:05:31,2024-01-29,14,MON,28378.31,FOOD,UPI_QR,DEV-44929,True,False,
TXN-00179,USR-0433,MRC-0279,2023-09-08 15:32:10,2023-09-08,15,FRI,47766.43,RETAIL,UPI_QR,DEV-72877,True,False,
TXN-00180,USR-0051,MRC-0166,2023-08-25 15:21:31,2023-08-25,15,FRI,302.66,GAMING,UPI_QR,DEV-46017,False,False,
TXN-00181,USR-0042,MRC-0208,2023-05-05 23:49:39,2023-05-05,23,FRI,35998.2,TRAVEL,UPI_QR,DEV-31835,False,False,
TXN-00182,USR-0142,MRC-0056,2023-11-19 23:24:38,2023-11-19,23,SUN,561226.58,RETAIL,UPI_QR,DEV-60819,True,True,UNUSUAL_AMOUNT
TXN-00183,USR-0403,MRC-0201,2023-12-28 10:50:59,2023-12-28,10,THU,76569.7,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-36400,True,False,
TXN-00184,USR-0225,MRC-0079,2023-06-26 07:08:31,2023-06-26,7,MON,19492.66,TRAVEL,UPI_ID,DEV-13764,False,False,
TXN-00185,USR-0414,MRC-0277,2023-07-24 17:26:57,2023-07-24,17,MON,21615.36,GAMING,COLLECT_REQUEST,DEV-78184,False,False,
TXN-00186,USR-0086,MRC-0027,2024-02-04 13:39:46,2024-02-04,13,SUN,13755.69,RETAIL,COLLECT_REQUEST,DEV-51737,True,False,
TXN-00187,USR-0199,MRC-0211,2023-06-06 09:19:12,2023-06-06,9,TUE,94749.17,FUEL,COLLECT_REQUEST,DEV-87425,False,False,
TXN-00188,USR-0021,MRC-0056,2023-04-03 06:49:52,2023-04-03,6,MON,46382.53,RETAIL,COLLECT_REQUEST,DEV-65185,False,False,
TXN-00189,USR-0432,MRC-0133,2023-04-11 06:14:06,2023-04-11,6,TUE,46009.01,FOOD,UPI_QR,DEV-66129,True,False,
TXN-00190,USR-0268,MRC-0204,2023-09-16 21:28:10,2023-09-16,21,SAT,25676.14,GAMING,UPI_ID,DEV-45620,True,False,
TXN-00191,USR-0499,MRC-0243,2024-02-20 06:18:49,2024-02-20,6,TUE,27614.35,FOOD,COLLECT_REQUEST,DEV-80801,True,False,
TXN-00192,USR-0387,MRC-0077,2023-07-24 16:26:32,2023-07-24,16,MON,7130.73,CRYPTO_EXCHANGE,UPI_QR,DEV-92724,True,False,
TXN-00193,USR-0123,MRC-0256,2023-06-17 19:22:50,2023-06-17,19,SAT,35230.1,RETAIL,UPI_QR,DEV-94662,False,False,
TXN-00194,USR-0448,MRC-0203,2024-01-12 03:30:18,2024-01-12,3,FRI,57744.15,TRAVEL,UPI_ID,DEV-13228,True,False,
TXN-00195,USR-0275,MRC-0077,2023-10-22 14:30:40,2023-10-22,14,SUN,6120.5,CRYPTO_EXCHANGE,UPI_ID,DEV-76524,True,False,
TXN-00196,USR-0042,MRC-0116,2023-09-08 17:55:24,2023-09-08,17,FRI,26072.94,TRAVEL,UPI_ID,DEV-31835,False,False,
TXN-00197,USR-0360,MRC-0038,2023-10-20 22:31:00,2023-10-20,22,FRI,30284.17,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-18727,True,False,
TXN-00198,USR-0206,MRC-0296,2023-06-01 11:48:45,2023-06-01,11,THU,74874.47,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-28802,True,False,
TXN-00199,USR-0114,MRC-0293,2023-10-29 20:55:59,2023-10-29,20,SUN,1745.45,FOOD,UPI_ID,DEV-42789,True,False,
TXN-00200,USR-0232,MRC-0215,2023-09-20 19:49:08,2023-09-20,19,WED,7869.94,CRYPTO_EXCHANGE,UPI_ID,DEV-35020,True,False,
TXN-00201,USR-0096,MRC-0185,2023-06-18 10:23:24,2023-06-18,10,SUN,56990.57,GAMING,UPI_QR,DEV-42921,True,False,
TXN-00202,USR-0123,MRC-0103,2024-01-30 12:35:38,2024-01-30,12,TUE,25049.97,RETAIL,UPI_ID,DEV-94662,False,False,
TXN-00203,USR-0024,MRC-0084,2023-05-29 10:40:16,2023-05-29,10,MON,5823.31,GAMING,COLLECT_REQUEST,DEV-34447,True,False,
TXN-00204,USR-0385,MRC-0122,2023-12-29 18:02:04,2023-12-29,18,FRI,3749.13,FOOD,UPI_ID,DEV-66796,False,False,
TXN-00205,USR-0164,MRC-0196,2023-06-12 19:39:49,2023-06-12,19,MON,32043.58,FUEL,UPI_ID,DEV-64224,False,False,
TXN-00206,USR-0101,MRC-0140,2023-05-07 18:00:48,2023-05-07,18,SUN,4757.86,TRAVEL,COLLECT_REQUEST,DEV-62977,True,False,
TXN-00207,USR-0083,MRC-0271,2024-01-02 04:01:53,2024-01-02,4,TUE,16357.3,FUEL,UPI_ID,DEV-31672,False,False,
TXN-00208,USR-0067,MRC-0072,2023-09-27 12:52:00,2023-09-27,12,WED,35852.98,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-90424,True,False,
TXN-00209,USR-0420,MRC-0160,2023-10-12 16:34:47,2023-10-12,16,THU,12782.69,TRAVEL,UPI_QR,DEV-12916,True,False,
TXN-00210,USR-0215,MRC-0073,2023-10-19 18:00:15,2023-10-19,18,THU,20411.63,FOOD,COLLECT_REQUEST,DEV-22705,False,False,
TXN-00211,USR-0283,MRC-0202,2024-01-20 04:02:49,2024-01-20,4,SAT,38242.46,FUEL,COLLECT_REQUEST,DEV-72497,True,True,ACCOUNT_TAKEOVER
TXN-00212,USR-0253,MRC-0031,2023-10-04 11:44:34,2023-10-04,11,WED,14386.63,CRYPTO_EXCHANGE,UPI_ID,DEV-37822,True,False,
TXN-00213,USR-0155,MRC-0013,2023-12-30 19:01:25,2023-12-30,19,SAT,6579.28,FOOD,COLLECT_REQUEST,DEV-38910,True,False,
TXN-00214,USR-0383,MRC-0219,2023-05-07 15:54:19,2023-05-07,15,SUN,36019.67,FUEL,UPI_QR,DEV-35678,True,False,
TXN-00215,USR-0445,MRC-0093,2023-08-17 20:37:03,2023-08-17,20,THU,14492.77,FUEL,UPI_ID,DEV-68500,False,False,
TXN-00216,USR-0137,MRC-0123,2023-12-27 13:43:00,2023-12-27,13,WED,17373.45,TRAVEL,COLLECT_REQUEST,DEV-69545,True,False,
TXN-00217,USR-0112,MRC-0214,2023-12-02 20:55:30,2023-12-02,20,SAT,7556.81,FUEL,COLLECT_REQUEST,DEV-54986,True,False,
TXN-00218,USR-0083,MRC-0047,2023-07-26 00:36:46,2023-07-26,0,WED,6246.34,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-31672,False,False,
TXN-00219,USR-0302,MRC-0169,2023-09-23 02:08:16,2023-09-23,2,SAT,47806.2,FUEL,COLLECT_REQUEST,DEV-87169,False,False,
TXN-00220,USR-0448,MRC-0063,2023-06-02 15:14:09,2023-06-02,15,FRI,46971.31,CRYPTO_EXCHANGE,UPI_ID,DEV-13228,False,False,
TXN-00221,USR-0045,MRC-0284,2023-11-01 16:40:06,2023-11-01,16,WED,24771.38,TRAVEL,UPI_ID,DEV-23900,True,False,
TXN-00222,USR-0158,MRC-0036,2023-07-25 11:27:50,2023-07-25,11,TUE,15784.47,FOOD,UPI_QR,DEV-26354,False,False,
TXN-00223,USR-0442,MRC-0184,2023-10-04 04:06:25,2023-10-04,4,WED,50252.36,GAMING,UPI_ID,DEV-55399,True,True,UNUSUAL_AMOUNT
TXN-00224,USR-0111,MRC-0162,2023-06-28 19:00:44,2023-06-28,19,WED,48179.33,GAMING,UPI_ID,DEV-29231,True,False,
TXN-00225,USR-0064,MRC-0242,2023-04-18 07:07:06,2023-04-18,7,TUE,7343.2,RETAIL,UPI_QR,DEV-57915,False,False,
TXN-00226,USR-0190,MRC-0036,2023-11-27 18:57:18,2023-11-27,18,MON,5183.51,FOOD,UPI_QR,DEV-69271,True,False,
TXN-00227,USR-0286,MRC-0241,2023-04-26 14:07:20,2023-04-26,14,WED,28626.33,CRYPTO_EXCHANGE,UPI_QR,DEV-37783,True,False,
TXN-00228,USR-0287,MRC-0096,2023-04-11 06:35:15,2023-04-11,6,TUE,18711.18,TRAVEL,UPI_ID,DEV-38740,False,False,
TXN-00229,USR-0319,MRC-0194,2023-11-05 18:46:10,2023-11-05,18,SUN,35035.43,FOOD,COLLECT_REQUEST,DEV-71773,True,False,
TXN-00230,USR-0435,MRC-0074,2023-11-26 03:46:10,2023-11-26,3,SUN,69927.36,RETAIL,UPI_QR,DEV-42484,False,False,
TXN-00231,USR-0109,MRC-0220,2023-07-20 17:22:54,2023-07-20,17,THU,38179.18,TRAVEL,COLLECT_REQUEST,DEV-89865,False,False,
TXN-00232,USR-0336,MRC-0011,2024-03-13 03:26:25,2024-03-13,3,WED,41900.99,GAMING,UPI_ID,DEV-64443,True,False,
TXN-00233,USR-0001,MRC-0197,2023-11-13 04:55:58,2023-11-13,4,MON,53517.55,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-47596,True,True,ACCOUNT_TAKEOVER
TXN-00234,USR-0448,MRC-0022,2023-11-22 10:50:47,2023-11-22,10,WED,78689.16,TRAVEL,UPI_ID,DEV-13228,False,False,
TXN-00235,USR-0100,MRC-0140,2024-03-19 04:12:09,2024-03-19,4,TUE,25601.22,TRAVEL,UPI_QR,DEV-65406,True,False,
TXN-00236,USR-0120,MRC-0001,2024-02-23 00:23:27,2024-02-23,0,FRI,2295.33,GAMING,COLLECT_REQUEST,DEV-25060,True,False,
TXN-00237,USR-0212,MRC-0136,2023-10-09 04:33:29,2023-10-09,4,MON,33428.97,CRYPTO_EXCHANGE,UPI_QR,DEV-17774,True,False,
TXN-00238,USR-0052,MRC-0192,2023-08-19 17:31:40,2023-08-19,17,SAT,26687.5,GAMING,UPI_QR,DEV-93861,True,False,
TXN-00239,USR-0095,MRC-0239,2023-08-05 00:47:43,2023-08-05,0,SAT,6339.31,TRAVEL,UPI_QR,DEV-41057,True,False,
TXN-00240,USR-0228,MRC-0275,2023-08-28 16:33:24,2023-08-28,16,MON,7402.73,TRAVEL,COLLECT_REQUEST,DEV-89425,False,False,
TXN-00241,USR-0321,MRC-0296,2023-05-11 13:54:14,2023-05-11,13,THU,5111.04,CRYPTO_EXCHANGE,UPI_ID,DEV-33465,False,False,
TXN-00242,USR-0494,MRC-0283,2024-03-17 18:15:21,2024-03-17,18,SUN,1908.38,GAMING,UPI_ID,DEV-75491,True,False,
TXN-00243,USR-0250,MRC-0054,2023-12-26 12:16:29,2023-12-26,12,TUE,23360.64,FOOD,UPI_ID,DEV-63956,True,False,
TXN-00244,USR-0372,MRC-0187,2023-07-29 13:03:05,2023-07-29,13,SAT,43917.54,FUEL,UPI_QR,DEV-55437,True,False,
TXN-00245,USR-0310,MRC-0060,2023-07-15 19:53:35,2023-07-15,19,SAT,22005.5,GAMING,UPI_QR,DEV-40042,False,False,
TXN-00246,USR-0387,MRC-0011,2023-11-17 03:07:06,2023-11-17,3,FRI,6931.22,GAMING,UPI_ID,DEV-92724,False,False,
TXN-00247,USR-0143,MRC-0132,2023-10-14 11:52:47,2023-10-14,11,SAT,14736.29,FOOD,UPI_ID,DEV-59555,True,False,
TXN-00248,USR-0473,MRC-0153,2023-11-29 10:50:44,2023-11-29,10,WED,61931.56,TRAVEL,COLLECT_REQUEST,DEV-25635,False,False,
TXN-00249,USR-0423,MRC-0222,2023-09-12 22:13:49,2023-09-12,22,TUE,32713.87,CRYPTO_EXCHANGE,UPI_ID,DEV-92439,True,False,
TXN-00250,USR-0100,MRC-0026,2023-11-13 17:30:23,2023-11-13,17,MON,24554.87,GAMING,UPI_ID,DEV-65406,False,False,
TXN-00251,USR-0356,MRC-0263,2024-01-07 11:16:09,2024-01-07,11,SUN,12023.24,FUEL,COLLECT_REQUEST,DEV-32292,True,False,
TXN-00252,USR-0105,MRC-0099,2023-11-03 18:41:43,2023-11-03,18,FRI,8389.51,CRYPTO_EXCHANGE,UPI_QR,DEV-90648,True,False,
TXN-00253,USR-0028,MRC-0105,2023-07-08 14:39:25,2023-07-08,14,SAT,60432.6,CRYPTO_EXCHANGE,UPI_ID,DEV-96627,True,False,
TXN-00254,USR-0436,MRC-0200,2024-01-28 01:35:40,2024-01-28,1,SUN,34343.4,FOOD,COLLECT_REQUEST,DEV-15581,False,False,
TXN-00255,USR-0136,MRC-0094,2023-07-06 13:25:08,2023-07-06,13,THU,49166.99,FUEL,UPI_QR,DEV-40510,False,False,
TXN-00256,USR-0401,MRC-0299,2023-06-27 09:40:33,2023-06-27,9,TUE,62386.94,FOOD,COLLECT_REQUEST,DEV-79400,True,False,
TXN-00257,USR-0084,MRC-0080,2024-03-17 04:09:30,2024-03-17,4,SUN,487142.23,RETAIL,COLLECT_REQUEST,DEV-59184,True,True,DORMANT_SPIKE
TXN-00258,USR-0213,MRC-0125,2023-07-14 20:35:36,2023-07-14,20,FRI,8460.1,RETAIL,COLLECT_REQUEST,DEV-21707,False,False,
TXN-00259,USR-0326,MRC-0179,2023-08-21 14:03:26,2023-08-21,14,MON,5710.55,GAMING,UPI_ID,DEV-74504,True,False,
TXN-00260,USR-0114,MRC-0109,2023-09-23 09:03:40,2023-09-23,9,SAT,962.33,TRAVEL,UPI_QR,DEV-42789,False,False,
TXN-00261,USR-0486,MRC-0264,2023-05-04 10:34:35,2023-05-04,10,THU,43197.72,FOOD,COLLECT_REQUEST,DEV-41916,True,False,
TXN-00262,USR-0006,MRC-0206,2023-10-01 09:33:31,2023-10-01,9,SUN,40360.16,FOOD,UPI_QR,DEV-13357,True,False,
TXN-00263,USR-0459,MRC-0027,2023-05-31 22:28:11,2023-05-31,22,WED,806.07,RETAIL,UPI_ID,DEV-75479,True,False,
TXN-00264,USR-0476,MRC-0188,2023-07-15 17:00:10,2023-07-15,17,SAT,38611.61,RETAIL,COLLECT_REQUEST,DEV-17024,True,False,
TXN-00265,USR-0197,MRC-0074,2023-10-15 13:27:48,2023-10-15,13,SUN,17051.59,RETAIL,COLLECT_REQUEST,DEV-48161,False,False,
TXN-00266,USR-0032,MRC-0033,2023-04-12 17:59:08,2023-04-12,17,WED,4083.48,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-46939,True,False,
TXN-00267,USR-0026,MRC-0182,2024-01-02 21:11:10,2024-01-02,21,TUE,3868.2,TRAVEL,COLLECT_REQUEST,DEV-96761,True,False,
TXN-00268,USR-0409,MRC-0092,2023-09-30 14:22:33,2023-09-30,14,SAT,37187.39,GAMING,UPI_QR,DEV-43489,True,False,
TXN-00269,USR-0372,MRC-0024,2023-05-02 21:34:59,2023-05-02,21,TUE,36072.97,TRAVEL,COLLECT_REQUEST,DEV-55437,False,False,
TXN-00270,USR-0146,MRC-0016,2023-05-07 17:38:47,2023-05-07,17,SUN,65667.38,TRAVEL,COLLECT_REQUEST,DEV-26050,True,False,
TXN-00271,USR-0424,MRC-0031,2024-02-12 10:37:17,2024-02-12,10,MON,25183.6,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-53401,True,False,
TXN-00272,USR-0385,MRC-0110,2024-01-23 15:34:46,2024-01-23,15,TUE,8838.81,GAMING,UPI_ID,DEV-66796,False,False,
TXN-00273,USR-0343,MRC-0121,2023-11-23 13:40:24,2023-11-23,13,THU,18782.06,FOOD,UPI_ID,DEV-43916,True,False,
TXN-00274,USR-0076,MRC-0219,2023-05-26 16:00:34,2023-05-26,16,FRI,14779.61,FUEL,UPI_QR,DEV-62376,True,False,
TXN-00275,USR-0218,MRC-0145,2023-12-29 06:55:14,2023-12-29,6,FRI,75190.44,FUEL,UPI_ID,DEV-68289,False,False,
TXN-00276,USR-0370,MRC-0215,2023-05-28 12:37:31,2023-05-28,12,SUN,40673.84,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-77140,True,False,
TXN-00277,USR-0493,MRC-0132,2023-09-01 19:42:43,2023-09-01,19,FRI,34154.82,FOOD,UPI_ID,DEV-90870,True,False,
TXN-00278,USR-0257,MRC-0113,2023-12-06 12:58:47,2023-12-06,12,WED,49741.61,TRAVEL,COLLECT_REQUEST,DEV-65080,True,False,
TXN-00279,USR-0106,MRC-0288,2023-09-01 09:57:03,2023-09-01,9,FRI,70999.01,FUEL,COLLECT_REQUEST,DEV-53505,False,False,
TXN-00280,USR-0361,MRC-0158,2023-04-14 18:04:33,2023-04-14,18,FRI,8447.67,RETAIL,UPI_ID,DEV-81325,False,False,
TXN-00281,USR-0114,MRC-0208,2024-02-18 06:35:08,2024-02-18,6,SUN,1929.54,TRAVEL,UPI_ID,DEV-42789,False,False,
TXN-00282,USR-0489,MRC-0295,2023-05-20 14:34:24,2023-05-20,14,SAT,18283.33,TRAVEL,UPI_ID,DEV-15341,True,False,
TXN-00283,USR-0262,MRC-0241,2023-10-18 23:31:02,2023-10-18,23,WED,38115.77,CRYPTO_EXCHANGE,UPI_QR,DEV-21175,False,False,
TXN-00284,USR-0228,MRC-0213,2023-09-04 07:49:28,2023-09-04,7,MON,7191.29,FOOD,COLLECT_REQUEST,DEV-89425,False,False,
TXN-00285,USR-0039,MRC-0119,2024-01-02 04:45:06,2024-01-02,4,TUE,28581.7,TRAVEL,UPI_QR,DEV-37519,False,False,
TXN-00286,USR-0366,MRC-0066,2024-01-15 14:11:29,2024-01-15,14,MON,41693.74,GAMING,COLLECT_REQUEST,DEV-79823,True,False,
TXN-00287,USR-0122,MRC-0027,2024-03-30 10:59:34,2024-03-30,10,SAT,15249.41,RETAIL,UPI_ID,DEV-30896,False,False,
TXN-00288,USR-0242,MRC-0159,2023-10-21 03:23:13,2023-10-21,3,SAT,12413.63,TRAVEL,UPI_QR,DEV-74192,False,False,
TXN-00289,USR-0222,MRC-0076,2024-03-05 07:42:46,2024-03-05,7,TUE,36139.46,TRAVEL,COLLECT_REQUEST,DEV-17369,True,False,
TXN-00290,USR-0201,MRC-0295,2023-10-23 22:18:14,2023-10-23,22,MON,73365.88,TRAVEL,UPI_ID,DEV-35012,False,False,
TXN-00291,USR-0466,MRC-0179,2024-01-21 03:19:40,2024-01-21,3,SUN,320791.37,GAMING,UPI_QR,DEV-30152,False,True,DORMANT_SPIKE
TXN-00292,USR-0360,MRC-0258,2023-12-03 16:57:13,2023-12-03,16,SUN,31294.49,FUEL,UPI_ID,DEV-18727,False,False,
TXN-00293,USR-0183,MRC-0212,2023-11-15 20:36:33,2023-11-15,20,WED,44281.43,GAMING,UPI_ID,DEV-61574,True,False,
TXN-00294,USR-0493,MRC-0043,2023-04-27 21:52:28,2023-04-27,21,THU,45118.34,RETAIL,UPI_ID,DEV-90870,False,False,
TXN-00295,USR-0264,MRC-0108,2023-07-06 20:36:24,2023-07-06,20,THU,46587.58,TRAVEL,COLLECT_REQUEST,DEV-75440,False,False,
TXN-00296,USR-0227,MRC-0192,2024-01-28 01:45:27,2024-01-28,1,SUN,24.0,GAMING,UPI_ID,DEV-54013,True,True,VELOCITY
TXN-00297,USR-0378,MRC-0143,2023-08-21 09:32:20,2023-08-21,9,MON,15431.91,GAMING,UPI_ID,DEV-86830,True,False,
TXN-00298,USR-0122,MRC-0161,2023-10-20 20:01:25,2023-10-20,20,FRI,31870.58,RETAIL,UPI_ID,DEV-30896,False,False,
TXN-00299,USR-0200,MRC-0006,2023-04-21 06:17:12,2023-04-21,6,FRI,31327.22,TRAVEL,COLLECT_REQUEST,DEV-56831,True,False,
TXN-00300,USR-0285,MRC-0233,2023-04-10 09:04:35,2023-04-10,9,MON,51.92,GAMING,UPI_ID,DEV-11204,False,True,VELOCITY
TXN-00301,USR-0270,MRC-0045,2023-12-26 12:46:33,2023-12-26,12,TUE,32908.28,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-62493,False,False,
TXN-00302,USR-0412,MRC-0269,2023-09-15 19:29:44,2023-09-15,19,FRI,28245.46,CRYPTO_EXCHANGE,UPI_QR,DEV-50787,True,False,
TXN-00303,USR-0320,MRC-0059,2023-09-26 07:53:24,2023-09-26,7,TUE,20756.8,FOOD,COLLECT_REQUEST,DEV-91546,False,False,
TXN-00304,USR-0136,MRC-0002,2023-07-02 07:30:09,2023-07-02,7,SUN,41885.3,FUEL,UPI_ID,DEV-40510,False,False,
TXN-00305,USR-0266,MRC-0204,2023-09-30 23:37:45,2023-09-30,23,SAT,19095.43,GAMING,UPI_ID,DEV-25507,False,False,
TXN-00306,USR-0367,MRC-0101,2024-03-05 15:46:08,2024-03-05,15,TUE,32781.29,TRAVEL,COLLECT_REQUEST,DEV-50689,False,False,
TXN-00307,USR-0008,MRC-0265,2023-10-19 04:29:18,2023-10-19,4,THU,283466.76,FOOD,UPI_ID,DEV-65860,True,True,DORMANT_SPIKE
TXN-00308,USR-0486,MRC-0208,2023-11-29 21:38:53,2023-11-29,21,WED,32971.38,TRAVEL,UPI_ID,DEV-41916,False,False,
TXN-00309,USR-0296,MRC-0292,2023-06-26 11:20:55,2023-06-26,11,MON,32299.18,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-16085,True,False,
TXN-00310,USR-0263,MRC-0186,2024-01-13 05:00:18,2024-01-13,5,SAT,22531.76,GAMING,UPI_QR,DEV-94206,True,False,
TXN-00311,USR-0175,MRC-0052,2023-10-28 07:05:01,2023-10-28,7,SAT,7796.42,FOOD,COLLECT_REQUEST,DEV-69833,False,False,
TXN-00312,USR-0240,MRC-0243,2023-08-15 02:21:30,2023-08-15,2,TUE,11284.67,FOOD,UPI_ID,DEV-34393,False,False,
TXN-00313,USR-0218,MRC-0156,2023-08-23 18:42:50,2023-08-23,18,WED,49068.03,RETAIL,UPI_ID,DEV-68289,False,False,
TXN-00314,USR-0466,MRC-0247,2024-02-18 10:39:45,2024-02-18,10,SUN,54554.26,FUEL,UPI_ID,DEV-30152,False,False,
TXN-00315,USR-0428,MRC-0300,2023-12-03 17:19:27,2023-12-03,17,SUN,36052.67,TRAVEL,COLLECT_REQUEST,DEV-28768,True,False,
TXN-00316,USR-0076,MRC-0114,2023-10-26 06:56:26,2023-10-26,6,THU,21282.53,GAMING,UPI_ID,DEV-62376,False,False,
TXN-00317,USR-0490,MRC-0256,2023-05-04 21:32:54,2023-05-04,21,THU,7739.39,RETAIL,COLLECT_REQUEST,DEV-43855,True,False,
TXN-00318,USR-0173,MRC-0102,2023-07-07 11:30:48,2023-07-07,11,FRI,18308.28,FOOD,UPI_ID,DEV-17950,True,False,
TXN-00319,USR-0256,MRC-0290,2024-03-25 09:54:43,2024-03-25,9,MON,86742.02,GAMING,COLLECT_REQUEST,DEV-48130,True,False,
TXN-00320,USR-0305,MRC-0138,2023-07-01 11:09:10,2023-07-01,11,SAT,40734.16,FOOD,UPI_ID,DEV-61034,True,False,
TXN-00321,USR-0327,MRC-0020,2023-10-19 22:42:20,2023-10-19,22,THU,2.22,FUEL,UPI_QR,DEV-62836,True,True,VELOCITY
TXN-00322,USR-0257,MRC-0066,2024-01-26 06:03:26,2024-01-26,6,FRI,75067.93,GAMING,UPI_QR,DEV-65080,False,False,
TXN-00323,USR-0012,MRC-0032,2023-04-13 10:38:07,2023-04-13,10,THU,71547.41,GAMING,UPI_ID,DEV-74406,True,False,
TXN-00324,USR-0367,MRC-0299,2023-12-13 01:35:47,2023-12-13,1,WED,61256.45,FOOD,UPI_QR,DEV-50689,False,False,
TXN-00325,USR-0430,MRC-0082,2023-11-01 19:06:19,2023-11-01,19,WED,28.97,TRAVEL,UPI_ID,DEV-78873,True,True,VELOCITY
TXN-00326,USR-0446,MRC-0141,2023-12-28 12:13:38,2023-12-28,12,THU,21412.09,FUEL,UPI_QR,DEV-91104,False,False,
TXN-00327,USR-0063,MRC-0145,2024-02-03 17:49:05,2024-02-03,17,SAT,8640.31,FUEL,UPI_ID,DEV-29250,False,False,
TXN-00328,USR-0061,MRC-0245,2024-03-07 00:16:42,2024-03-07,0,THU,70743.41,GAMING,UPI_ID,DEV-14942,True,False,
TXN-00329,USR-0341,MRC-0035,2024-02-09 08:39:01,2024-02-09,8,FRI,16646.83,RETAIL,COLLECT_REQUEST,DEV-42636,True,False,
TXN-00330,USR-0240,MRC-0222,2023-09-16 17:43:49,2023-09-16,17,SAT,8327.58,CRYPTO_EXCHANGE,UPI_QR,DEV-34393,False,False,
TXN-00331,USR-0041,MRC-0188,2023-06-21 04:40:56,2023-06-21,4,WED,75034.19,RETAIL,UPI_QR,DEV-35747,True,False,
TXN-00332,USR-0336,MRC-0256,2024-01-28 03:21:49,2024-01-28,3,SUN,25246.06,RETAIL,UPI_ID,DEV-64443,False,False,
TXN-00333,USR-0257,MRC-0242,2023-11-01 16:25:21,2023-11-01,16,WED,87037.16,RETAIL,UPI_QR,DEV-65080,False,False,
TXN-00334,USR-0343,MRC-0008,2023-05-13 16:54:22,2023-05-13,16,SAT,28571.59,FUEL,COLLECT_REQUEST,DEV-43916,False,False,
TXN-00335,USR-0200,MRC-0290,2024-03-13 11:15:23,2024-03-13,11,WED,32483.77,GAMING,UPI_ID,DEV-56831,False,False,
TXN-00336,USR-0302,MRC-0058,2023-09-16 07:06:15,2023-09-16,7,SAT,22676.83,FOOD,UPI_QR,DEV-87169,False,True,MERCHANT_FRAUD
TXN-00337,USR-0479,MRC-0180,2023-09-23 00:07:42,2023-09-23,0,SAT,29726.31,FOOD,UPI_ID,DEV-71027,True,False,
TXN-00338,USR-0395,MRC-0043,2023-11-21 05:58:52,2023-11-21,5,TUE,20615.55,RETAIL,UPI_ID,DEV-50567,True,False,
TXN-00339,USR-0274,MRC-0287,2023-10-09 04:12:26,2023-10-09,4,MON,74204.44,TRAVEL,COLLECT_REQUEST,DEV-90690,True,True,ACCOUNT_TAKEOVER
TXN-00340,USR-0023,MRC-0143,2023-05-06 21:23:26,2023-05-06,21,SAT,24037.68,GAMING,UPI_QR,DEV-73775,True,False,
TXN-00341,USR-0165,MRC-0238,2023-12-19 11:12:00,2023-12-19,11,TUE,27324.02,FOOD,COLLECT_REQUEST,DEV-81368,True,False,
TXN-00342,USR-0128,MRC-0253,2024-03-15 19:51:57,2024-03-15,19,FRI,51272.11,GAMING,UPI_QR,DEV-16648,True,False,
TXN-00343,USR-0379,MRC-0032,2023-08-24 23:08:04,2023-08-24,23,THU,11216.32,GAMING,UPI_QR,DEV-91739,True,False,
TXN-00344,USR-0267,MRC-0234,2023-04-28 17:50:32,2023-04-28,17,FRI,12629.14,FUEL,COLLECT_REQUEST,DEV-11165,False,False,
TXN-00345,USR-0147,MRC-0081,2023-05-11 04:50:05,2023-05-11,4,THU,12401.66,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-50335,False,False,
TXN-00346,USR-0349,MRC-0046,2023-12-11 20:43:21,2023-12-11,20,MON,37286.94,TRAVEL,UPI_ID,DEV-54523,True,False,
TXN-00347,USR-0160,MRC-0182,2023-09-02 01:23:10,2023-09-02,1,SAT,11878.8,TRAVEL,COLLECT_REQUEST,DEV-85521,False,False,
TXN-00348,USR-0153,MRC-0139,2023-10-08 04:19:22,2023-10-08,4,SUN,28518.0,TRAVEL,UPI_QR,DEV-66984,True,False,
TXN-00349,USR-0187,MRC-0241,2023-08-27 22:12:53,2023-08-27,22,SUN,68938.95,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-52054,True,False,
