txn_id,user_id,merchant_id,txn_timestamp,txn_date,txn_hour,txn_day_of_week,amount,merchant_category,payment_mode,device_id,is_new_device,is_fraud,fraud_type,user_avg_amt,user_std_amt,user_amt_zscore,hour_risk_score,typical_hour_min,typical_hour_max,is_outside_typical_hour,last_txn_date,days_since_last_txn,is_new_device_high_amount,merchant_refund_rate,chargeback_count,registration_days,merchant_risk_flag,merchant_is_new,category_risk_score,fraud_score,risk_level
TXN-00093,USR-0104,MRC-0191,2023-06-03 23:46:44,2023-06-03,23,SAT,45994.37,TRAVEL,UPI_QR,DEV-82142,True,False,,61810.136399999996,21330.879820905942,-0.74,70,9,22,1,2023-01-02,152,0,1.46,44,799,LOW,0,20,32.17,MEDIUM
TXN-00094,USR-0225,MRC-0268,2023-11-06 08:46:17,2023-11-06,8,MON,31930.12,CRYPTO_EXCHANGE,UPI_ID,DEV-13764,True,False,,36136.731,15432.72477417328,-0.27,10,9,23,1,2023-01-27,283,0,8.08,41,79,MEDIUM,0,90,32.46,MEDIUM
TXN-00095,USR-0267,MRC-0286,2023-10-28 13:44:15,2023-10-28,13,SAT,26877.76,FOOD,UPI_ID,DEV-11165,False,False,,24134.59882352941,8256.143603796367,0.33,10,9,21,0,2023-01-21,280,0,1.75,36,252,LOW,0,5,14.89,LOW
TXN-00096,USR-0180,MRC-0250,2024-02-16 09:26:22,2024-02-16,9,FRI,43526.45,GAMING,UPI_ID,DEV-20969,False,False,,56452.33774193548,16280.403448194953,-0.79,10,9,21,0,2023-03-03,350,0,11.5,5,1839,HIGH,0,60,27.2,MEDIUM
TXN-00097,USR-0123,MRC-0088,2023-07-18 16:10:49,2023-07-18,16,TUE,14035.57,RETAIL,COLLECT_REQUEST,DEV-94662,True,False,,38812.98653846154,47479.77989021642,-0.52,10,7,22,0,2023-03-30,110,0,1.32,26,1712,LOW,0,10,14.06,LOW
TXN-00098,USR-0064,MRC-0218,2023-04-26 09:11:21,2023-04-26,9,WED,21557.77,GAMING,COLLECT_REQUEST,DEV-57915,True,False,,24817.872000000003,47200.69506396869,-0.07,10,7,20,0,2023-02-21,64,0,10.93,15,548,HIGH,0,60,26.74,MEDIUM
TXN-00099,USR-0204,MRC-0175,2024-03-10 23:55:07,2024-03-10,23,SUN,30149.64,RETAIL,UPI_ID,DEV-92743,True,False,,99453.54666666666,141660.9614322624,-0.49,70,7,23,0,2023-03-29,347,0,3.6,45,909,LOW,0,10,27.88,MEDIUM
TXN-00100,USR-0201,MRC-0048,2023-10-07 11:24:55,2023-10-07,11,SAT,43848.04,FUEL,UPI_ID,DEV-35012,True,False,,85757.82814814814,109842.6553125652,-0.38,10,7,20,0,2023-02-26,223,0,2.12,49,1220,LOW,0,10,14.7,LOW
TXN-00101,USR-0288,MRC-0086,2023-08-07 15:42:27,2023-08-07,15,MON,85755.76,TRAVEL,COLLECT_REQUEST,DEV-96034,True,False,,83045.25228571429,143586.3672318963,0.02,10,9,23,0,2023-03-04,156,0,0.67,43,744,LOW,0,20,14.6,LOW
TXN-00102,USR-0316,MRC-0080,2024-01-20 04:03:36,2024-01-20,4,SAT,9429.42,RETAIL,COLLECT_REQUEST,DEV-82328,True,False,,10146.052857142859,12572.879986287144,-0.06,100,10,23,1,2023-03-25,301,0,2.12,40,413,LOW,0,10,37.7,MEDIUM
TXN-00103,USR-0038,MRC-0184,2023-11-30 03:21:20,2023-11-30,3,THU,60292.85,GAMING,UPI_QR,DEV-38572,True,False,,49474.422,17959.203406217952,0.6,100,10,23,1,2023-02-27,276,0,5.3,16,1717,MEDIUM,0,60,47.04,HIGH
TXN-00104,USR-0290,MRC-0138,2024-01-20 08:21:51,2024-01-20,8,SAT,7037.62,FOOD,UPI_QR,DEV-35904,True,False,,11458.148,3264.133051671845,-1.35,10,10,21,1,2023-03-24,302,0,0.62,34,301,LOW,0,5,18.0,LOW
TXN-00105,USR-0386,MRC-0214,2023-04-27 13:33:00,2023-04-27,13,THU,3206.2,FUEL,UPI_QR,DEV-45638,True,False,,2221.590357142857,696.3731147377082,1.41,10,9,20,0,2023-01-20,97,0,2.73,42,331,LOW,0,10,19.41,LOW
TXN-00106,USR-0302,MRC-0150,2023-12-06 10:28:40,2023-12-06,10,WED,19529.18,TRAVEL,UPI_QR,DEV-87169,False,False,,40650.11057142857,15224.137872214429,-1.39,10,7,20,0,2023-01-08,332,0,0.44,27,1856,LOW,0,20,14.35,LOW
TXN-00107,USR-0400,MRC-0293,2023-10-02 12:52:31,2023-10-02,12,MON,30482.33,FOOD,UPI_ID,DEV-99748,True,False,,29508.671818181818,8894.373773093674,0.11,10,8,22,0,2023-01-28,247,0,1.32,45,1986,LOW,0,5,13.89,LOW
TXN-00108,USR-0285,MRC-0148,2023-08-06 21:40:41,2023-08-06,21,SUN,23064.08,CRYPTO_EXCHANGE,UPI_ID,DEV-11204,False,False,,30459.996571428568,35651.674674829206,-0.21,10,8,21,0,2023-03-26,133,0,12.71,17,1994,HIGH,0,90,31.17,MEDIUM
TXN-00109,USR-0129,MRC-0247,2023-09-18 22:09:17,2023-09-18,22,MON,20218.31,FUEL,COLLECT_REQUEST,DEV-54260,True,False,,56637.32928571429,52295.45957263281,-0.7,10,8,21,1,2023-03-15,187,0,1.94,31,1133,LOW,0,10,19.55,LOW
TXN-00110,USR-0228,MRC-0045,2023-04-15 15:57:00,2023-04-15,15,SAT,183.24,CRYPTO_EXCHANGE,UPI_ID,DEV-89425,True,True,VELOCITY,9963.691851851852,14372.259695631623,-0.68,10,10,22,0,2023-03-11,35,0,8.0,12,457,MEDIUM,0,90,17.4,LOW
TXN-00111,USR-0369,MRC-0088,2024-02-16 11:41:53,2024-02-16,11,FRI,46246.43,RETAIL,UPI_ID,DEV-68132,True,False,,44108.57965517241,12719.421705238377,0.17,10,7,20,0,2023-03-12,341,0,1.32,26,1712,LOW,0,10,14.57,LOW
TXN-00112,USR-0048,MRC-0082,2023-12-09 23:43:46,2023-12-09,23,SAT,93728.92,TRAVEL,UPI_ID,DEV-30284,True,False,,55205.859444444446,26891.64939030288,1.43,70,7,23,0,2023-03-06,278,0,1.33,20,999,LOW,0,20,31.35,MEDIUM
TXN-00113,USR-0160,MRC-0023,2024-01-31 02:20:02,2024-01-31,2,WED,16324.92,FUEL,UPI_ID,DEV-85521,True,False,,17849.2740625,21877.07606571123,-0.07,100,9,22,1,2023-01-22,374,0,2.81,42,1719,LOW,0,10,38.25,MEDIUM
TXN-00114,USR-0320,MRC-0198,2023-10-23 05:09:54,2023-10-23,5,MON,16444.55,GAMING,UPI_ID,DEV-91546,False,False,,20258.699523809522,25305.752611488617,-0.15,40,10,21,1,2023-03-03,234,0,13.99,17,1659,HIGH,0,60,40.19,HIGH
TXN-00115,USR-0436,MRC-0112,2023-11-12 01:51:43,2023-11-12,1,SUN,41927.86,FOOD,UPI_QR,DEV-15581,True,False,,34674.90638888889,43610.216466001584,0.17,100,8,21,1,2023-02-25,260,0,2.36,15,1573,LOW,0,5,37.9,MEDIUM
TXN-00116,USR-0021,MRC-0227,2023-05-05 08:13:57,2023-05-05,8,FRI,72281.64,GAMING,COLLECT_REQUEST,DEV-65185,True,False,,58056.31675,20641.612208089155,0.69,10,8,22,0,2023-03-04,62,0,5.33,44,1461,MEDIUM,0,60,24.33,MEDIUM
TXN-00117,USR-0022,MRC-0107,2023-11-06 22:46:24,2023-11-06,22,MON,798052.44,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-87568,True,True,UNUSUAL_AMOUNT,74130.01,145367.44887533804,4.98,10,7,23,0,2023-01-07,303,1,14.56,45,152,HIGH,0,90,62.59,HIGH
TXN-00118,USR-0461,MRC-0102,2023-07-18 10:39:01,2023-07-18,10,TUE,36326.02,FOOD,UPI_ID,DEV-73374,True,False,,91074.27363636364,192157.2420982993,-0.28,10,10,22,0,2023-02-16,152,0,0.45,6,1413,LOW,0,5,12.86,LOW
TXN-00119,USR-0384,MRC-0205,2023-12-23 07:39:30,2023-12-23,7,SAT,1725.02,GAMING,COLLECT_REQUEST,DEV-18111,True,False,,2747.939189189189,1139.7880531469639,-0.9,40,7,23,0,2023-02-11,315,0,11.49,22,1315,HIGH,0,60,33.19,MEDIUM
TXN-00120,USR-0145,MRC-0101,2023-09-23 14:18:47,2023-09-23,14,SAT,24744.53,TRAVEL,UPI_ID,DEV-17921,True,False,,30712.421621621623,36594.66209885083,-0.16,10,7,22,0,2023-01-24,242,0,1.49,47,1536,LOW,0,20,15.19,LOW
TXN-00121,USR-0186,MRC-0016,2024-02-13 08:54:05,2024-02-13,8,TUE,38682.84,TRAVEL,UPI_QR,DEV-33351,True,False,,75631.02806451613,91186.57028294732,-0.41,10,10,23,1,2023-01-27,382,0,3.7,12,1407,LOW,0,20,21.96,MEDIUM
TXN-00122,USR-0289,MRC-0176,2023-08-26 23:15:31,2023-08-26,23,SAT,8162.54,RETAIL,UPI_ID,DEV-27029,True,False,,8591.839444444446,3142.004045999328,-0.14,70,9,23,0,2023-01-12,226,0,3.67,46,808,LOW,0,10,27.94,MEDIUM
TXN-00123,USR-0303,MRC-0191,2023-08-28 22:56:23,2023-08-28,22,MON,10919.54,TRAVEL,COLLECT_REQUEST,DEV-39695,True,False,,32133.139166666664,41127.04614072128,-0.52,10,9,20,1,2023-01-16,224,0,1.46,44,799,LOW,0,20,20.17,MEDIUM
TXN-00124,USR-0147,MRC-0162,2023-04-09 19:34:16,2023-04-09,19,SUN,11524.59,GAMING,COLLECT_REQUEST,DEV-50335,False,False,,20468.258571428574,6861.722921624559,-1.3,10,10,23,0,2023-01-11,88,0,10.31,27,1160,HIGH,0,60,26.25,MEDIUM
TXN-00125,USR-0467,MRC-0104,2023-04-30 15:30:26,2023-04-30,15,SUN,17812.5,RETAIL,UPI_ID,DEV-99189,True,False,,79186.83716981132,137096.5356870903,-0.45,10,10,22,0,2023-03-19,42,0,2.24,27,482,LOW,0,10,4.79,LOW
TXN-00126,USR-0293,MRC-0197,2023-12-26 19:41:24,2023-12-26,19,TUE,19482.97,CRYPTO_EXCHANGE,UPI_ID,DEV-85706,True,False,,63830.62413793104,89607.69538292906,-0.49,10,7,20,0,2023-01-09,351,0,6.28,8,955,MEDIUM,0,90,26.02,MEDIUM
TXN-00127,USR-0500,MRC-0184,2024-03-21 09:10:11,2024-03-21,9,THU,5903.0,GAMING,UPI_QR,DEV-81492,True,False,,17626.87857142857,32205.711348790723,-0.36,10,7,20,0,2023-02-13,402,0,5.3,16,1717,MEDIUM,0,60,22.24,MEDIUM
TXN-00128,USR-0398,MRC-0229,2023-06-15 16:05:22,2023-06-15,16,THU,13379.54,FUEL,UPI_ID,DEV-51001,True,False,,32254.593333333334,27085.559282611546,-0.7,10,10,20,0,2023-01-21,145,0,2.75,22,202,LOW,0,10,15.2,LOW
TXN-00129,USR-0144,MRC-0137,2023-11-20 11:29:15,2023-11-20,11,MON,31002.76,FUEL,UPI_QR,DEV-99554,True,False,,30861.198666666667,10315.372797153783,0.01,10,7,21,0,2023-03-11,254,0,1.55,19,1738,LOW,0,10,14.27,LOW
TXN-00130,USR-0417,MRC-0126,2023-09-11 04:57:12,2023-09-11,4,MON,58018.3,GAMING,UPI_ID,DEV-26585,True,True,ACCOUNT_TAKEOVER,65533.7128125,15144.752094363806,-0.5,100,8,21,1,2023-03-25,170,0,5.5,38,1229,MEDIUM,0,60,45.4,HIGH
TXN-00131,USR-0058,MRC-0181,2023-07-21 20:40:32,2023-07-21,20,FRI,25807.11,CRYPTO_EXCHANGE,UPI_QR,DEV-95980,True,False,,56674.64783783784,85058.98463437812,-0.36,10,7,20,0,2023-02-27,144,0,10.22,3,1700,HIGH,0,90,29.18,MEDIUM
TXN-00132,USR-0058,MRC-0297,2023-05-19 03:39:51,2023-05-19,3,FRI,23160.83,CRYPTO_EXCHANGE,UPI_ID,DEV-95980,False,False,,56674.64783783784,85058.98463437812,-0.39,100,7,20,1,2023-02-27,81,0,13.32,41,774,HIGH,0,90,54.66,HIGH
TXN-00133,USR-0113,MRC-0291,2023-11-30 22:44:17,2023-11-30,22,THU,26687.33,TRAVEL,COLLECT_REQUEST,DEV-35628,True,False,,32195.42027027027,11319.370189866644,-0.49,10,10,23,0,2023-01-05,329,0,2.04,37,1663,LOW,0,20,15.63,LOW
TXN-00134,USR-0121,MRC-0295,2024-01-06 17:01:02,2024-01-06,17,SAT,34225.4,TRAVEL,UPI_QR,DEV-89161,False,False,,26885.764444444445,18184.15490181233,0.4,10,9,22,0,2023-03-13,299,0,1.22,30,981,LOW,0,20,16.18,LOW
TXN-00135,USR-0431,MRC-0106,2023-11-06 11:11:47,2023-11-06,11,MON,10586.58,FUEL,UPI_ID,DEV-72204,True,False,,10621.311666666666,3543.430900334992,-0.01,10,10,20,0,2023-02-04,275,0,0.2,3,1471,LOW,0,10,13.16,LOW
TXN-00136,USR-0303,MRC-0130,2023-05-10 06:14:30,2023-05-10,6,WED,33977.96,FOOD,COLLECT_REQUEST,DEV-39695,False,False,,32133.139166666664,41127.04614072128,0.04,40,9,20,1,2023-01-16,114,0,2.91,13,1545,LOW,0,5,25.95,MEDIUM
TXN-00137,USR-0245,MRC-0265,2023-08-13 03:58:31,2023-08-13,3,SUN,50282.56,FOOD,UPI_QR,DEV-89193,True,False,,50212.31727272727,78024.69172490078,0.0,100,10,23,1,2023-02-16,178,0,3.47,23,835,LOW,0,5,38.28,MEDIUM
TXN-00138,USR-0205,MRC-0136,2024-03-20 19:41:12,2024-03-20,19,WED,25671.11,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-44697,True,False,,76288.12482758622,161112.83032687104,-0.31,10,8,20,0,2023-01-29,416,0,9.02,4,1190,MEDIUM,0,90,28.22,MEDIUM
TXN-00139,USR-0350,MRC-0138,2023-05-13 17:06:19,2023-05-13,17,SAT,1758.62,FOOD,COLLECT_REQUEST,DEV-23691,True,False,,1080.3513333333333,402.53249434680106,1.69,10,9,23,0,2023-01-15,118,0,0.62,34,301,LOW,0,5,18.07,LOW
TXN-00140,USR-0287,MRC-0071,2023-06-09 02:45:54,2023-06-09,2,FRI,13160.59,RETAIL,UPI_QR,DEV-38740,True,False,,50197.723448275865,99049.1475137198,-0.37,100,7,22,1,2023-03-05,96,0,1.4,0,649,LOW,0,10,37.12,MEDIUM
TXN-00141,USR-0290,MRC-0217,2023-06-16 12:14:52,2023-06-16,12,FRI,11130.24,FOOD,UPI_ID,DEV-35904,False,False,,11458.148,3264.133051671845,-0.1,10,10,21,0,2023-03-24,84,0,1.09,0,1543,LOW,0,5,13.37,LOW
TXN-00142,USR-0392,MRC-0125,2023-07-22 22:42:36,2023-07-22,22,SAT,57219.06,RETAIL,UPI_QR,DEV-86331,True,False,,53015.36586206896,74620.56168164783,0.06,10,10,22,0,2023-02-13,159,0,0.5,18,1499,LOW,0,10,13.58,LOW
TXN-00143,USR-0368,MRC-0066,2023-07-16 14:10:31,2023-07-16,14,SUN,10435.8,GAMING,UPI_QR,DEV-62473,True,False,,22385.332903225808,26543.28653825498,-0.45,10,10,23,0,2023-01-25,172,0,10.43,44,1789,HIGH,0,60,26.34,MEDIUM
TXN-00144,USR-0085,MRC-0218,2023-04-03 19:25:38,2023-04-03,19,MON,27171.5,GAMING,COLLECT_REQUEST,DEV-25339,True,False,,59530.94119047619,47481.65895825558,-0.68,10,9,22,0,2023-03-28,6,0,10.93,15,548,HIGH,0,60,16.74,LOW
TXN-00145,USR-0394,MRC-0181,2023-07-20 01:47:36,2023-07-20,1,THU,5201.3,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-92988,True,False,,5454.298518518518,1922.177721281263,-0.13,100,10,23,1,2023-01-14,187,0,10.22,3,1700,HIGH,0,90,52.18,HIGH
TXN-00146,USR-0241,MRC-0170,2023-11-18 02:42:24,2023-11-18,2,SAT,38167.46,FUEL,UPI_QR,DEV-50388,True,False,,53954.36884615384,114706.22024466775,-0.14,100,7,21,1,2023-01-09,313,0,0.71,9,1894,LOW,0,10,36.57,MEDIUM
TXN-00147,USR-0399,MRC-0192,2023-07-19 00:10:48,2023-07-19,0,WED,46418.16,GAMING,COLLECT_REQUEST,DEV-15734,True,False,,61970.747407407405,23497.45005750617,-0.66,70,10,21,1,2023-02-03,166,0,13.13,46,1168,HIGH,0,60,45.5,HIGH
TXN-00148,USR-0329,MRC-0003,2024-02-28 06:32:56,2024-02-28,6,WED,52832.55,FOOD,COLLECT_REQUEST,DEV-71893,False,False,,102669.54914285714,174679.92117436166,-0.29,40,7,21,1,2023-02-21,372,0,1.68,15,1204,LOW,0,5,24.84,MEDIUM
TXN-00149,USR-0009,MRC-0271,2023-05-08 16:06:21,2023-05-08,16,MON,22206.11,FUEL,COLLECT_REQUEST,DEV-97675,True,False,,76137.96133333333,158363.52040498835,-0.34,10,9,21,0,2023-03-27,42,0,3.68,10,942,LOW,0,10,5.94,LOW
TXN-00150,USR-0009,MRC-0250,2023-12-22 02:31:39,2023-12-22,2,FRI,38270.3,GAMING,UPI_ID,DEV-97675,False,False,,76137.96133333333,158363.52040498835,-0.24,100,9,21,1,2023-03-27,270,0,11.5,5,1839,HIGH,0,60,50.2,HIGH
TXN-00151,USR-0462,MRC-0205,2023-11-16 19:04:00,2023-11-16,19,THU,6285.63,GAMING,UPI_QR,DEV-65489,True,False,,15305.567037037037,22769.94546750485,-0.4,10,7,22,0,2023-03-03,258,0,11.49,22,1315,HIGH,0,60,27.19,MEDIUM
TXN-00152,USR-0466,MRC-0186,2024-03-29 01:33:17,2024-03-29,1,FRI,265246.58,GAMING,UPI_QR,DEV-30152,True,True,DORMANT_SPIKE,51606.3824390244,57835.42132284551,3.69,100,9,20,1,2023-03-26,369,1,10.75,31,1801,HIGH,0,60,75.67,CRITICAL
TXN-00153,USR-0293,MRC-0081,2023-11-22 00:15:35,2023-11-22,0,WED,73863.36,CRYPTO_EXCHANGE,UPI_ID,DEV-85706,False,False,,63830.62413793104,89607.69538292906,0.11,70,7,20,1,2023-01-09,317,0,10.52,37,1948,HIGH,0,90,46.75,HIGH
TXN-00154,USR-0106,MRC-0227,2023-08-12 17:09:10,2023-08-12,17,SAT,72578.84,GAMING,UPI_ID,DEV-53505,True,False,,45028.18388888889,18675.547082643392,1.48,10,7,22,0,2023-01-05,219,0,5.33,44,1461,MEDIUM,0,60,26.7,MEDIUM
TXN-00155,USR-0346,MRC-0295,2023-08-04 04:39:39,2023-08-04,4,FRI,42839.58,TRAVEL,UPI_QR,DEV-84831,False,False,,86837.9878125,132977.9691699879,-0.33,100,8,22,1,2023-01-12,204,0,1.22,30,981,LOW,0,20,37.98,MEDIUM
TXN-00156,USR-0244,MRC-0019,2023-04-16 23:32:36,2023-04-16,23,SUN,29957.3,CRYPTO_EXCHANGE,UPI_ID,DEV-39425,False,False,,66879.46333333333,130426.84881691865,-0.28,70,9,20,1,2023-03-07,40,0,9.31,35,1500,MEDIUM,0,90,35.45,MEDIUM
TXN-00157,USR-0079,MRC-0160,2024-03-07 03:29:16,2024-03-07,3,THU,7056.59,TRAVEL,UPI_QR,DEV-86162,False,False,,17450.591724137932,6134.895789206941,-1.69,100,10,21,1,2023-03-02,371,0,2.13,45,1339,LOW,0,20,38.7,MEDIUM
TXN-00158,USR-0236,MRC-0119,2023-07-27 02:59:27,2023-07-27,2,THU,28487.34,TRAVEL,UPI_QR,DEV-64616,True,False,,23483.966666666664,23983.537178808416,0.21,100,10,23,1,2023-01-26,182,0,2.0,44,193,LOW,0,20,39.23,MEDIUM
TXN-00159,USR-0330,MRC-0108,2023-09-29 18:59:59,2023-09-29,18,FRI,2157.24,TRAVEL,UPI_QR,DEV-25415,True,False,,8198.637142857142,14570.438242707607,-0.41,10,7,21,0,2023-03-21,192,0,3.24,34,753,LOW,0,20,16.59,LOW
TXN-00160,USR-0042,MRC-0130,2023-11-27 01:15:50,2023-11-27,1,MON,69237.14,FOOD,UPI_QR,DEV-31835,False,False,,60556.9297826087,21293.901816523954,0.41,100,8,22,1,2023-01-11,320,0,2.91,13,1545,LOW,0,5,39.06,MEDIUM
TXN-00161,USR-0397,MRC-0286,2023-12-04 09:16:55,2023-12-04,9,MON,5209.21,FOOD,UPI_ID,DEV-12342,True,False,,6476.106470588235,2134.844967438921,-0.59,10,8,22,0,2023-02-05,302,0,1.75,36,252,LOW,0,5,13.9,LOW
TXN-00162,USR-0057,MRC-0053,2024-01-26 09:24:49,2024-01-26,9,FRI,40988.42,CRYPTO_EXCHANGE,UPI_QR,DEV-29699,True,False,,47596.65517241379,60885.65444027104,-0.11,10,8,20,0,2023-02-08,352,0,12.54,49,1566,HIGH,0,90,31.03,MEDIUM
TXN-00163,USR-0346,MRC-0152,2023-08-06 18:00:57,2023-08-06,18,SUN,34880.27,RETAIL,COLLECT_REQUEST,DEV-84831,False,False,,86837.9878125,132977.9691699879,-0.39,10,8,22,0,2023-01-12,206,0,0.69,6,425,LOW,0,10,13.55,LOW
TXN-00164,USR-0472,MRC-0054,2024-01-04 12:11:25,2024-01-04,12,THU,14088.7,FOOD,UPI_ID,DEV-67411,True,False,,16981.637027027027,26040.699033370805,-0.11,10,10,21,0,2023-03-06,304,0,1.09,23,1170,LOW,0,5,13.37,LOW
TXN-00165,USR-0357,MRC-0165,2024-01-16 01:20:44,2024-01-16,1,TUE,48969.31,FOOD,UPI_QR,DEV-17948,True,False,,46241.27741935484,15875.724114895247,0.17,100,8,21,1,2023-03-01,321,0,3.12,39,1387,LOW,0,5,38.51,MEDIUM
TXN-00166,USR-0151,MRC-0159,2023-04-26 22:59:46,2023-04-26,22,WED,19412.21,TRAVEL,UPI_QR,DEV-89585,True,False,,18513.987999999998,32301.03464224863,0.03,10,7,23,0,2023-02-27,58,0,1.77,1,676,LOW,0,20,5.51,LOW
TXN-00167,USR-0264,MRC-0290,2023-07-08 09:41:52,2023-07-08,9,SAT,69987.47,GAMING,UPI_QR,DEV-75440,False,False,,49299.10535714286,14136.29964174487,1.46,10,10,23,1,2023-03-05,125,0,11.72,4,315,HIGH,0,60,36.76,MEDIUM
TXN-00168,USR-0469,MRC-0064,2023-08-25 09:36:27,2023-08-25,9,FRI,31019.05,FUEL,COLLECT_REQUEST,DEV-89006,True,False,,45063.24297297297,50143.014673941194,-0.28,10,7,22,0,2023-02-04,202,0,0.32,39,1183,LOW,0,10,13.26,LOW
TXN-00169,USR-0213,MRC-0042,2023-09-22 05:27:07,2023-09-22,5,FRI,11652.74,FOOD,UPI_ID,DEV-21707,True,False,,14380.210000000001,21880.556397051307,-0.12,40,10,22,1,2023-03-27,179,0,3.63,4,1678,LOW,0,5,26.4,MEDIUM
TXN-00170,USR-0211,MRC-0128,2023-09-07 20:53:25,2023-09-07,20,THU,21674.79,CRYPTO_EXCHANGE,UPI_QR,DEV-46383,True,False,,30004.414137931035,10613.478808754902,-0.78,10,7,22,0,2023-03-09,182,0,8.55,41,1455,MEDIUM,0,90,27.84,MEDIUM
TXN-00171,USR-0240,MRC-0266,2023-05-12 08:29:01,2023-05-12,8,FRI,10333.91,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-34393,True,False,,12664.553548387095,21169.663239862453,-0.11,10,7,20,0,2023-03-27,46,0,6.78,22,1871,MEDIUM,0,90,16.42,LOW
TXN-00172,USR-0262,MRC-0071,2024-03-30 12:08:26,2024-03-30,12,SAT,61442.06,RETAIL,UPI_ID,DEV-21175,False,False,,49916.348750000005,70716.66311261377,0.16,10,7,21,0,2023-03-14,382,0,1.4,0,649,LOW,0,10,14.6,LOW
TXN-00173,USR-0455,MRC-0107,2023-11-27 17:07:44,2023-11-27,17,MON,23694.17,CRYPTO_EXCHANGE,UPI_QR,DEV-74945,True,False,,24928.914285714283,7861.115802538574,-0.16,10,9,21,0,2023-01-04,327,0,14.56,45,152,HIGH,0,90,32.65,MEDIUM
TXN-00174,USR-0087,MRC-0009,2023-04-20 17:30:02,2023-04-20,17,THU,18354.37,FOOD,COLLECT_REQUEST,DEV-30910,True,False,,35903.781153846154,13324.75129505848,-1.32,10,10,21,0,2023-02-01,78,0,3.93,3,145,LOW,0,5,15.64,LOW
TXN-00175,USR-0242,MRC-0148,2023-06-06 01:58:58,2023-06-06,1,TUE,7450.54,CRYPTO_EXCHANGE,UPI_ID,DEV-74192,True,False,,18929.193793103448,38351.00985194881,-0.3,100,8,23,1,2023-01-21,136,0,12.71,17,1994,HIGH,0,90,54.17,HIGH
TXN-00176,USR-0497,MRC-0278,2024-01-30 23:46:28,2024-01-30,23,TUE,9839.85,FOOD,UPI_QR,DEV-84506,False,False,,16087.45882352941,5298.380629049737,-1.18,70,9,21,1,2023-01-27,368,0,0.6,19,1499,LOW,0,5,29.98,MEDIUM
TXN-00177,USR-0164,MRC-0272,2023-07-08 01:48:08,2023-07-08,1,SAT,52546.47,FUEL,UPI_QR,DEV-64224,True,False,,51547.78941176471,98386.60077867356,0.01,100,7,23,1,2023-01-05,184,0,3.98,16,781,LOW,0,10,39.21,MEDIUM
TXN-00178,USR-0117,MRC-0115,2024-01-29 14:05:31,2024-01-29,14,MON,28378.31,FOOD,UPI_QR,DEV-44929,True,False,,40238.30222222222,43054.363063534525,-0.28,10,7,20,0,2023-02-19,344,0,0.86,43,501,LOW,0,5,13.19,LOW
TXN-00179,USR-0433,MRC-0279,2023-09-08 15:32:10,2023-09-08,15,FRI,47766.43,RETAIL,UPI_QR,DEV-72877,True,False,,56611.85161290322,43179.91331052492,-0.2,10,8,22,0,2023-03-01,191,0,0.98,28,748,LOW,0,10,13.78,LOW
TXN-00180,USR-0051,MRC-0166,2023-08-25 15:21:31,2023-08-25,15,FRI,302.66,GAMING,UPI_QR,DEV-46017,False,False,,646.6132,227.8841664406137,-1.51,10,8,20,0,2023-02-06,200,0,9.07,32,1684,MEDIUM,0,60,25.26,MEDIUM
TXN-00181,USR-0042,MRC-0208,2023-05-05 23:49:39,2023-05-05,23,FRI,35998.2,TRAVEL,UPI_QR,DEV-31835,False,False,,60556.9297826087,21293.901816523954,-1.15,70,8,22,1,2023-01-11,114,0,2.48,29,1474,LOW,0,20,32.98,MEDIUM
TXN-00182,USR-0142,MRC-0056,2023-11-19 23:24:38,2023-11-19,23,SUN,561226.58,RETAIL,UPI_QR,DEV-60819,True,True,UNUSUAL_AMOUNT,81402.3455882353,158603.8672935943,3.03,70,7,20,1,2023-01-30,293,1,0.7,50,735,LOW,0,10,54.65,HIGH
TXN-00183,USR-0403,MRC-0201,2023-12-28 10:50:59,2023-12-28,10,THU,76569.7,CRYPTO_EXCHANGE,COLLECT_REQUEST,DEV-36400,True,False,,61672.06103448276,21783.743729003243,0.68,10,10,20,0,2023-01-21,341,0,12.84,28,1426,HIGH,0,90,33.31,MEDIUM
TXN-00184,USR-0225,MRC-0079,2023-06-26 07:08:31,2023-06-26,7,MON,19492.66,TRAVEL,UPI_ID,DEV-13764,False,False,,36136.731,15432.72477417328,-1.08,40,9,23,1,2023-01-27,150,0,1.95,21,1909,LOW,0,20,26.56,MEDIUM
TXN-00185,USR-0414,MRC-0277,2023-07-24 17:26:57,2023-07-24,17,MON,21615.36,GAMING,COLLECT_REQUEST,DEV-78184,False,False,,25171.7408,18142.785637851783,-0.2,10,10,23,0,2023-02-28,146,0,7.78,23,1204,MEDIUM,0,60,24.22,MEDIUM
TXN-00186,USR-0086,MRC-0027,2024-02-04 13:39:46,2024-02-04,13,SUN,13755.69,RETAIL,COLLECT_REQUEST,DEV-51737,True,False,,15512.629166666666,6573.040592593167,-0.27,10,7,23,0,2023-02-23,346,0,1.43,43,1401,LOW,0,10,14.14,LOW
